dataset,variant,mode,query,n_db,n_relevant,rho,p_at_5,p_at_10,ndcg_at_10
pilot_holdout,documented,abs_cross_instrument,Need_for_Cognition_Scale_Need_for_Cognition,112,12,0.5733078210954318,0.8,0.6,0.8997208868028093
pilot_holdout,documented,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing,109,27,0.562700398480215,1.0,0.9,0.8960707315096929
pilot_holdout,documented,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Helplessness,109,25,0.6029469001946067,0.8,0.9,0.9039931877172678
pilot_holdout,documented,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Magnification,109,22,0.6060142711518859,1.0,0.9,0.9491403425881533
pilot_holdout,documented,abs_cross_instrument,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Rumination,109,19,0.267333889352238,0.8,0.6,0.752926736262307
pilot_holdout,documented,abs_cross_instrument,Penn_State_Worry_Questionnaire_Worry,112,23,0.7081183585608365,1.0,1.0,0.9673971106843305
pilot_holdout,documented,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being,106,46,0.6180668564375142,1.0,1.0,0.8795275117677912
pilot_holdout,documented,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_autonomy,106,2,0.6760057435070661,0.2,0.1,0.8283800616083019
pilot_holdout,documented,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_environmental_mastery,106,31,0.7723152883089403,0.8,0.9,0.8920952398077224
pilot_holdout,documented,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_personal_growth,106,16,0.426858452779807,0.4,0.6,0.8709660765186783
pilot_holdout,documented,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_positive_relations_with_others,106,19,0.6474091241151724,0.6,0.7,0.8533119702901678
pilot_holdout,documented,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_purpose_in_life,106,5,0.1696198705191828,0.0,0.0,0.5939337376659948
pilot_holdout,documented,abs_cross_instrument,Psychological_Well_Being_Scales_Well_being_self_acceptance,106,26,0.729480817190216,0.8,0.9,0.8989411772958787
pilot_holdout,documented,abs_cross_instrument,Rosenberg_Self_Esteem_Scale_Self_Esteem,112,46,0.7560221409778932,1.0,1.0,0.9508094382703425
pilot_holdout,documented,abs_cross_instrument,Satisfaction_with_Life_Scale_Satisfaction_with_Life,112,25,0.6974493456794342,1.0,0.9,0.9452485241830493
pilot_holdout,documented,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion,106,28,0.5807038315237928,1.0,0.8,0.8636524858221994
pilot_holdout,documented,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Common_Humanity,106,0,0.20773862004685495,0.0,0.0,0.468830970681439
pilot_holdout,documented,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Isolation,106,18,0.6803184119706779,1.0,1.0,0.9577075960233846
pilot_holdout,documented,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Mindfulness,106,7,0.20047358742474244,0.6,0.3,0.769412777128654
pilot_holdout,documented,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Over_Identification,106,19,0.6230848678741466,1.0,1.0,0.9748163516089998
pilot_holdout,documented,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Self_Judgement,106,15,0.7269718114718997,0.6,0.6,0.9047887086935353
pilot_holdout,documented,abs_cross_instrument,Self_Compassion_Scale___Short_Form_Self_Compassion_Self_Kindness,106,3,0.2515706476559942,0.0,0.0,0.4129170780186335
pilot_holdout,documented,abs_cross_instrument,Self_Control_Scale_Self_Control,112,26,0.8103153722622749,1.0,1.0,0.9580761964865039
pilot_holdout,documented,abs_cross_instrument,Short_Grit_Scale_Grit,110,23,0.790302729752271,1.0,1.0,0.9618524534375743
pilot_holdout,documented,abs_cross_instrument,Short_Grit_Scale_Grit_Consistency_of_Interest,110,11,0.663683700380948,0.4,0.4,0.7765071021314721
pilot_holdout,documented,abs_cross_instrument,Short_Grit_Scale_Grit_Perseverance_of_Effort,110,29,0.7608457498365755,1.0,0.9,0.9605841862289763
pilot_holdout,aligned,signed,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness,109,24,-0.3434065424891113,0.4,0.3,0.581880333779827
pilot_holdout,aligned,signed,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Attention_impulsivity,111,14,-0.2902597402597403,0.2,0.1,0.6693859562182886
pilot_holdout,aligned,signed,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Motor_Impulsivity,111,9,-0.07484204984204984,0.4,0.2,0.6513246245686566
pilot_holdout,aligned,signed,Barratt_Impulsiveness_Scale_Short_Form_Impulsiveness_Non_planning,111,17,-0.5643032643032643,0.0,0.0,0.4122966870827078
pilot_holdout,aligned,signed,Behavioral_Activation_System_Scale_behavioral_activation,109,12,0.6986748216106016,1.0,0.7,0.9696044205375902
pilot_holdout,aligned,signed,Behavioral_Activation_System_Scale_behavioral_activation_Drive,111,4,0.539171639171639,0.2,0.3,0.863182594393438
pilot_holdout,aligned,signed,Behavioral_Activation_System_Scale_behavioral_activation_Fun_Seeking,111,6,0.25235170235170234,0.8,0.5,0.8766850721791678
pilot_holdout,aligned,signed,Behavioral_Activation_System_Scale_behavioral_activation_Reward_Responsiveness,111,11,0.6575816075816076,0.4,0.3,0.7847992747735061
pilot_holdout,aligned,signed,Behavioral_Inhibition_System_Scale_behavioral_inhibition,112,19,0.40128814022619336,1.0,0.8,0.9419697898062397
pilot_holdout,aligned,signed,Big_Five_Inventory_2_agreeableness,109,16,0.32900565285886385,0.8,0.7,0.8850880793925072
pilot_holdout,aligned,signed,Big_Five_Inventory_2_agreeableness_compassion,111,12,0.48228325728325727,1.0,0.7,0.9291440961759894
pilot_holdout,aligned,signed,Big_Five_Inventory_2_agreeableness_respectfulness,111,15,0.27902772902772904,1.0,0.6,0.8702524921482578
pilot_holdout,aligned,signed,Big_Five_Inventory_2_agreeableness_trust,111,8,0.07388557388557389,0.8,0.5,0.855996360484391
pilot_holdout,aligned,signed,Big_Five_Inventory_2_conscientiousness,109,19,0.3400333611342786,1.0,0.9,0.9427923379911519
pilot_holdout,aligned,signed,Big_Five_Inventory_2_conscientiousness_organization,111,11,0.3404352404352404,1.0,0.8,0.9303403327621992
pilot_holdout,aligned,signed,Big_Five_Inventory_2_conscientiousness_productiveness,111,20,0.47563180063180066,1.0,0.9,0.9542310527758383
pilot_holdout,aligned,signed,Big_Five_Inventory_2_conscientiousness_responsibility,111,15,0.2989294489294489,1.0,0.7,0.9179612876394758
pilot_holdout,aligned,signed,Big_Five_Inventory_2_extraversion,109,22,0.45266425725141324,1.0,0.9,0.935634777878749
pilot_holdout,aligned,signed,Big_Five_Inventory_2_extraversion_assertiveness,111,8,0.41635661635661636,0.8,0.4,0.8965988026641251
pilot_holdout,aligned,signed,Big_Five_Inventory_2_extraversion_energy_level,111,22,0.6037206037206037,1.0,0.9,0.9198224657118732
pilot_holdout,aligned,signed,Big_Five_Inventory_2_extraversion_sociability,111,12,0.389013689013689,1.0,0.8,0.9574655878707039
pilot_holdout,aligned,signed,Big_Five_Inventory_2_neuroticism,109,29,0.10843295338708184,1.0,1.0,0.9420927908242773
pilot_holdout,aligned,signed,Big_Five_Inventory_2_neuroticism_anxiety,111,22,0.2261056511056511,1.0,1.0,0.9437511489736298
pilot_holdout,aligned,signed,Big_Five_Inventory_2_neuroticism_depression,111,34,0.004484029484029484,1.0,1.0,0.896894845994832
pilot_holdout,aligned,signed,Big_Five_Inventory_2_neuroticism_emotional_volatility,111,19,0.20434362934362935,1.0,0.8,0.9378916848017307
pilot_holdout,aligned,signed,Big_Five_Inventory_2_openness,109,6,0.5637846353442684,1.0,0.5,0.8995876155903301
pilot_holdout,aligned,signed,Big_Five_Inventory_2_openness_aesthetic_sensitivity,111,8,0.511126711126711,1.0,0.8,0.9854384643459422
pilot_holdout,aligned,signed,Big_Five_Inventory_2_openness_creative_imagination,111,7,0.5244998244998245,0.8,0.5,0.8921702809861953
pilot_holdout,aligned,signed,Big_Five_Inventory_2_openness_intellectual_curiosity,111,6,0.5915584415584415,1.0,0.5,0.9242950672147368
pilot_holdout,aligned,signed,Buss_Perry_Aggression_Questionnaire_Aggression,108,16,-0.1634227900197205,0.8,0.5,0.7313071838233729
pilot_holdout,aligned,signed,Buss_Perry_Aggression_Questionnaire_Aggression_Anger,111,15,0.06775184275184275,0.8,0.7,0.891554772786865
pilot_holdout,aligned,signed,Buss_Perry_Aggression_Questionnaire_Aggression_Hostility,111,19,0.16108283608283608,1.0,0.7,0.9268944787312633
pilot_holdout,aligned,signed,Buss_Perry_Aggression_Questionnaire_Aggression_Physical_aggression,111,7,-0.3455861705861705,0.4,0.2,0.5785913982345279
pilot_holdout,aligned,signed,Buss_Perry_Aggression_Questionnaire_Aggression_Verbal_aggression,111,8,-0.1824236574236574,0.4,0.2,0.6234209898755986
pilot_holdout,aligned,signed,Emotion_Regulation_Questionnaire_Emotion_Regulation,110,12,0.45964880643779726,0.4,0.4,0.8047924492827297
pilot_holdout,aligned,signed,Emotion_Regulation_Questionnaire_Emotion_Regulation_Reappraisal,111,6,0.2736135486135486,0.4,0.4,0.6871147837788191
pilot_holdout,aligned,signed,Emotion_Regulation_Questionnaire_Emotion_Regulation_Suppression,111,0,-0.5208845208845209,0.0,0.0,0.25644851759344145
pilot_holdout,aligned,signed,Hope_Scale_Hope,110,45,0.47820481031490203,1.0,0.9,0.8938517831207787
pilot_holdout,aligned,signed,Hope_Scale_Hope_Agency,111,38,0.5064671814671814,1.0,0.9,0.9296467404756658
pilot_holdout,aligned,signed,Hope_Scale_Hope_Pathways,111,25,0.42874692874692877,0.2,0.5,0.7997596601567178
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_agreeableness,106,20,0.4183137264780714,1.0,0.8,0.9126112952392984
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_agreeableness_altruism,111,17,0.5689715689715689,0.8,0.6,0.8823991005856874
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_agreeableness_cooperation,111,12,0.23357318357318357,1.0,0.6,0.8164226082937626
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_agreeableness_modesty,111,2,-0.10531765531765531,0.0,0.0,0.5047605916318375
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_agreeableness_morality,111,14,0.3024043524043523,0.8,0.6,0.9101114057509662
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_agreeableness_sympathy,111,8,0.4801684801684801,1.0,0.6,0.8878835005817397
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_agreeableness_trust,111,4,0.312012987012987,0.2,0.3,0.9058571216803146
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_conscientiousness,106,23,0.33650401793586415,1.0,0.9,0.9392342301079593
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_conscientiousness_achievement_striving,111,25,0.6453755703755704,1.0,1.0,0.953230384804995
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_conscientiousness_cautiousness,111,9,-0.04411196911196911,0.8,0.4,0.665968457375522
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_conscientiousness_dutifulness,111,9,0.4083362583362583,0.2,0.3,0.6903535951450765
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_conscientiousness_orderliness,111,6,0.3593015093015093,0.8,0.4,0.9306620564029676
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_conscientiousness_self_discipline,111,16,0.26969111969111964,1.0,0.8,0.9346875955976173
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_conscientiousness_self_efficacy,111,23,0.5459196209196209,1.0,1.0,0.9432193959063352
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_extraversion,106,25,0.46797994810690985,1.0,0.8,0.9379435802417443
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_extraversion_activiity_level,111,16,0.5348455598455598,0.8,0.8,0.9216055223127582
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_extraversion_assertiveness,111,10,0.4768778518778518,0.6,0.7,0.9252001843408699
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_extraversion_cheerfulness,111,27,0.6321779571779571,1.0,1.0,0.9475467772054279
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_extraversion_excitement_seeking,111,8,0.5521323271323271,1.0,0.7,0.9456169469802238
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_extraversion_friendliness,111,20,0.4631010881010881,0.8,0.7,0.9338101252861828
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_extraversion_gregariousness,111,6,0.24549842049842047,1.0,0.6,0.952302318621488
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_neuroticism,106,39,-0.022999219084565585,1.0,1.0,0.9283485688039391
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_neuroticism_anger,111,17,0.11717269217269217,0.8,0.7,0.893035789472575
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_neuroticism_anxiety,111,25,0.18587223587223586,1.0,1.0,0.955910268739911
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_neuroticism_depression,111,38,-0.05601088101088101,1.0,0.9,0.8487363394658225
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_neuroticism_immoderation,111,2,-0.07121797121797122,0.0,0.0,0.7092885349889865
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_neuroticism_self_consciousness,111,27,-0.13557388557388556,0.8,0.8,0.8710923042303058
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_neuroticism_vulnerability,111,33,0.06318883818883818,0.8,0.7,0.8672670540663366
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_openness,106,11,0.611214953271028,1.0,0.7,0.9302688013581415
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_openness_adventurousness,111,4,-0.04586697086697086,0.2,0.2,0.7029350708388725
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_openness_artistic_interests,111,5,0.5228062478062477,1.0,0.5,0.8969996865207589
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_openness_emotionality,111,7,0.42689540189540187,0.6,0.6,0.8023231525058189
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_openness_imagination,111,5,0.4384959634959635,0.6,0.4,0.8110424712796733
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_openness_intellect,111,8,0.3223762723762723,1.0,0.7,0.9411558721201918
pilot_holdout,aligned,signed,International_Personality_Item_Pool_120_openness_liberalism,111,1,0.07864162864162864,0.0,0.0,0.5626137684766085
pilot_holdout,aligned,signed,Interpersonal_Reactivity_Index_Brief_Empathy,108,11,0.5543647050977926,0.4,0.3,0.6670143436189936
pilot_holdout,aligned,signed,Interpersonal_Reactivity_Index_Brief_Empathy_Empathic_Concern,111,13,0.5426026676026676,1.0,0.6,0.8919496304586642
pilot_holdout,aligned,signed,Interpersonal_Reactivity_Index_Brief_Empathy_Fantasy,111,2,0.7037732537732537,0.2,0.2,0.925064668491541
pilot_holdout,aligned,signed,Interpersonal_Reactivity_Index_Brief_Empathy_Personal_Distress,111,19,0.15142155142155142,1.0,0.8,0.9145259333150726
pilot_holdout,aligned,signed,Interpersonal_Reactivity_Index_Brief_Empathy_Perspective_Taking,111,8,0.28732888732888734,0.0,0.1,0.5339922959423217
pilot_holdout,aligned,signed,Life_Orientation_Test_Optimism,112,35,0.095448798988622,1.0,0.9,0.8696253280390149
pilot_holdout,aligned,signed,Mastery_Scale_Self_Mastery,112,26,0.030435302559196364,0.8,0.6,0.8323873111755486
pilot_holdout,aligned,signed,Mindful_Attention_Awareness_Scale_Mindful_Attention_Awareness,112,20,0.06615813031742235,1.0,0.8,0.8513639953325766
pilot_holdout,aligned,signed,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support,109,13,0.46004077471967386,0.0,0.2,0.7707070050656935
pilot_holdout,aligned,signed,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Family,111,7,0.3436819936819937,0.2,0.3,0.7791909766399329
pilot_holdout,aligned,signed,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Friends,111,8,0.5290803790803791,0.8,0.7,0.9013058132734115
pilot_holdout,aligned,signed,Multidimensional_Scale_of_Perceived_Social_Support_Perceived_Social_Support_Significant_Other,111,1,0.5444278694278695,0.2,0.1,0.8222684054298377
pilot_holdout,aligned,signed,Need_for_Cognition_Scale_Need_for_Cognition,112,12,0.38386237058803435,1.0,0.7,0.9398369807697262
pilot_holdout,aligned,signed,Pain_Catastrophizing_Scale_Pain_Catastrophizing,109,27,0.06404411083310167,1.0,0.9,0.8938935807075259
pilot_holdout,aligned,signed,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Helplessness,111,27,0.09904352404352404,0.8,0.9,0.9295712248568533
pilot_holdout,aligned,signed,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Magnification,111,24,0.12312214812214811,1.0,0.9,0.9555197721324489
pilot_holdout,aligned,signed,Pain_Catastrophizing_Scale_Pain_Catastrophizing_Rumination,111,21,0.11967356967356967,0.8,0.8,0.8867320352280605
pilot_holdout,aligned,signed,Penn_State_Worry_Questionnaire_Worry,112,23,0.3350531315133085,1.0,1.0,0.9673971106843305
pilot_holdout,aligned,signed,Psychological_Well_Being_Scales_Well_being,106,46,0.32930951961105376,1.0,0.9,0.8564641336354946
pilot_holdout,aligned,signed,Psychological_Well_Being_Scales_Well_being_autonomy,111,2,0.22642155142155143,0.0,0.1,0.8379093064081827
pilot_holdout,aligned,signed,Psychological_Well_Being_Scales_Well_being_environmental_mastery,111,32,0.18906633906633907,0.8,0.9,0.867392518279972
